pid,event_id,dt,ts,duration_in_sec,store_id,floor_id,pair_id,pid_dt,store_name,type_by_brand,store_name_eng,pid_count,pid_id,q1,q2,q3,bucket,store_duration
ZHDC_foshan_hyc_20230719_clusterid_16064,7,2023-07-19,1689767660,472.0,zhdc-foshan-hyc-B110-N,B1,66,1034224,沃尔玛,主力店,Walmart,3,2790266,131.0,634.0,1537.0,Q2,Walmart_Q2
ZHDC_foshan_hyc_20230609_clusterid_24055,6,2023-06-09,1686313393,6973.0,zhdc-foshan-hyc-L512-1-L511-N,L5,14,174766,蛙小侠,餐饮,Frog xiaoxia,2,2157124,59.0,406.0,2865.0,Q4,Frog xiaoxia_Q4
ZHDC_foshan_hyc_20230108_clusterid_10908,6,2023-01-08,1673155933,109.0,zhdc-foshan-hyc-B155-N,B1,16,128361,名创优品IP黑金店,零售,Miniso ,3,90461,58.0,144.0,372.0,Q2,Miniso _Q2
tmpPID_zhdc_foshan_hyc_cluster_33121,7,2023-03-03,1677828490,23.0,zhdc-foshan-hyc-B127-N,B1,3,2358436,茶理宜世,餐饮,CHARLIE'S  tead,8,4128796,59.0,406.0,2865.0,Q1,CHARLIE'S  tead_Q1
ZHDC_foshan_hyc_20230710_clusterid_14873,7,2023-07-10,1688987583,383.0,zhdc-foshan-hyc-L426-N,L4,32,832509,探越小馆,餐饮,Adventure tavern,11,2641705,59.0,406.0,2865.0,Q2,Adventure tavern_Q2
ZHDC_foshan_hyc_20230527_clusterid_28601,6,2023-05-27,1685181224,5255.0,zhdc-foshan-hyc-L523-N,L5,11,1618750,蔬稻餐厅,餐饮,Vegetable rice restaurant,5,1962908,59.0,406.0,2865.0,Q4,Vegetable rice restaurant_Q4
ZHDC_foshan_hyc_20230219_clusterid_3563,6,2023-02-19,1676807056,12.0,zhdc-foshan-hyc-B102-N,B1,6,971755,苏阁鲜茶,餐饮,Suge tea,5,702170,59.0,406.0,2865.0,Q1,Suge tea_Q1
ZHDC_foshan_hyc_20230211_clusterid_8084,6,2023-02-11,1676097818,702.0,zhdc-foshan-hyc-L229-2-N,L2,43,813308,百丽女鞋,零售,Belle,15,589306,58.0,144.0,372.0,Q4,Belle_Q4
ZHDC_foshan_hyc_20230503_clusterid_27296,6,2023-05-03,1683093140,,zhdc-foshan-hyc-B154-N,B1,43,1196011,QQ FAMILY,零售,QQ family,15,1662960,58.0,144.0,372.0,Q4,QQ family_Q4
tmpPID_zhdc_foshan_hyc_cluster_14466,6,2023-02-27,1677484657,,zhdc-foshan-hyc-B125-B126-N,B1,5,1563509,鲍师傅,餐饮,Baoshifu,126,4108404,59.0,406.0,2865.0,Q4,Baoshifu_Q4
ZHDC_foshan_hyc_20230724_clusterid_20829,7,2023-07-24,1690176188,55.0,zhdc-foshan-hyc-L521-N,L5,54,1166700,西贝,餐饮,Xibei,22,2889524,59.0,406.0,2865.0,Q1,Xibei_Q1
ZHDC_foshan_hyc_20230604_clusterid_17077,6,2023-06-04,1685858853,6202.0,zhdc-foshan-hyc-L417-L421-N,L4,27,81867,点都德,餐饮,Dim dou dak,2,2090796,59.0,406.0,2865.0,Q4,Dim dou dak_Q4
ZHDC_foshan_hyc_20230507_clusterid_22096,6,2023-05-07,1683439394,126.0,zhdc-foshan-hyc-L321-1-N,L3,34,1257827,江博士/DrKong,儿童,Dr. kong,23,1705422,68.0,229.0,917.0,Q2,Dr. kong_Q2
ZHDC_foshan_hyc_20230622_clusterid_39952,6,2023-06-22,1687423939,80.0,zhdc-foshan-hyc-B153-N,B1,12,445773,安妮黑豹,零售,Annie,14,2355696,58.0,144.0,372.0,Q2,Annie_Q2
ZHDC_foshan_hyc_20230114_clusterid_14032,6,2023-01-14,1673703473,56.0,zhdc-foshan-hyc-L523-N,L5,43,237084,榕意,餐饮,Rongyi,7,169117,59.0,406.0,2865.0,Q1,Rongyi_Q1
ZHDC_foshan_hyc_20230112_clusterid_14201,6,2023-01-12,1673523091,47.0,zhdc-foshan-hyc-L116-N,L1,13,201531,奈雪の茶,餐饮,Nayuki tea,9,143691,59.0,406.0,2865.0,Q1,Nayuki tea_Q1
ZHDC_foshan_hyc_20230110_clusterid_18007,6,2023-01-10,1673333444,1389.0,zhdc-foshan-hyc-L327-1-N,L3,29,172437,星际传奇,儿童,Star legend,5,122855,68.0,229.0,917.0,Q4,Star legend_Q4
ZHDC_foshan_hyc_20230821_clusterid_14134,7,2023-08-21,1692617405,30.0,zhdc-foshan-hyc-L116-N,L1,29,1810512,奈雪の茶,餐饮,Nayuki tea,4,3363711,59.0,406.0,2865.0,Q1,Nayuki tea_Q1
ZHDC_foshan_hyc_20230729_clusterid_11676,7,2023-07-29,1690631133,,zhdc-foshan-hyc-L222-N,L2,1,1261109,广海·广东小海鲜,餐饮,Guanghai· seafood,9,2957140,59.0,406.0,2865.0,Q4,Guanghai· seafood_Q4
ZHDC_foshan_hyc_20230520_clusterid_36741,7,2023-05-20,1684569502,40.0,zhdc-foshan-hyc-B134-N,B1,73,1493765,Svedka,零售,Svedka,23,1872040,58.0,144.0,372.0,Q1,Svedka_Q1
ZHDC_foshan_hyc_20230723_clusterid_3440,7,2023-07-23,1690087484,29.0,zhdc-foshan-hyc-L521-N,L5,19,1145961,西贝,餐饮,Xibei,2,2873784,59.0,406.0,2865.0,Q1,Xibei_Q1
ZHDC_foshan_hyc_20230615_clusterid_14548,6,2023-06-15,1686796168,744.0,zhdc-foshan-hyc-L129-N,L1,10,287404,UR,零售,Ur,7,2239284,58.0,144.0,372.0,Q4,Ur_Q4
ZHDC_foshan_hyc_20230609_clusterid_6790,7,2023-06-09,1686319887,308.0,zhdc-foshan-hyc-B135-B136-N,B1,21,178361,九木杂物社,零售,Nine wood ,9,2159502,58.0,144.0,372.0,Q3,Nine wood _Q3
ZHDC_foshan_hyc_20230601_clusterid_20561,7,2023-06-01,1685624326,2999.0,zhdc-foshan-hyc-L405-N,L4,31,9475,水道桥,餐饮,Shuido bridge,6,2034846,59.0,406.0,2865.0,Q4,Shuido bridge_Q4
ZHDC_foshan_hyc_20230416_clusterid_34592,7,2023-04-16,1681621844,244.0,zhdc-foshan-hyc-L129-N,L1,28,857572,UR,零售,Ur,7,1420263,58.0,144.0,372.0,Q3,Ur_Q3
tmpPID_zhdc_foshan_hyc_cluster_22772,7,2023-08-16,1692191453,18.0,zhdc-foshan-hyc-L501-N,L5,14,2791558,百老汇,主力店,Broadway,21,4117619,131.0,634.0,1537.0,Q1,Broadway_Q1
ZHDC_foshan_hyc_20230806_clusterid_30889,6,2023-08-06,1691302644,16.0,zhdc-foshan-hyc-L519-N,L5,43,1469433,十三道鱼头汤,餐饮, 13 Fish Head Soup,11,3112624,59.0,406.0,2865.0,Q1, 13 Fish Head Soup_Q1
ZHDC_foshan_hyc_20230219_clusterid_11618,6,2023-02-19,1676801643,18.0,zhdc-foshan-hyc-L102-N,L1,68,952426,卡特/CAT,零售,CAT,22,688230,58.0,144.0,372.0,Q1,CAT_Q1
ZHDC_foshan_hyc_20230610_clusterid_24095,6,2023-06-10,1686396975,53.0,zhdc-foshan-hyc-L324-1-N,L3,200,193220,四季椰林,餐饮,Four seasons coconut grove,31,2170875,59.0,406.0,2865.0,Q1,Four seasons coconut grove_Q1
ZHDC_foshan_hyc_20230824_clusterid_15500,7,2023-08-24,1692863983,13.0,zhdc-foshan-hyc-L312-N,L3,48,1873809,MELAND,儿童,Meland,7,3409886,68.0,229.0,917.0,Q1,Meland_Q1
ZHDC_foshan_hyc_20230412_clusterid_14829,6,2023-04-12,1681297262,25.0,zhdc-foshan-hyc-L122-1-L122-2-L121-1-1-N,L1,213,768179,gaga鲜语,餐饮,Gaga ,54,1356324,59.0,406.0,2865.0,Q1,Gaga _Q1
ZHDC_foshan_hyc_20230326_clusterid_18654,7,2023-03-26,1679801699,8988.0,zhdc-foshan-hyc-L417-L421-N,L4,18,452000,点都德,餐饮,Dim dou dak,13,1128498,59.0,406.0,2865.0,Q4,Dim dou dak_Q4
tmpPID_zhdc_foshan_hyc_cluster_14773,7,2023-07-08,1688821070,1537.0,zhdc-foshan-hyc-B110-N,B1,10,2745629,沃尔玛,主力店,Walmart,32,4108745,131.0,634.0,1537.0,Q3,Walmart_Q3
ZHDC_foshan_hyc_20230520_clusterid_32518,7,2023-05-20,1684581868,754.0,zhdc-foshan-hyc-B135-B136-N,B1,37,1489971,九木杂物社,零售,Nine wood ,8,1868993,58.0,144.0,372.0,Q4,Nine wood _Q4
ZHDC_foshan_hyc_20230726_clusterid_11697,7,2023-07-26,1690362222,3333.0,zhdc-foshan-hyc-B147-B148-N,B1,36,1198077,sushi love,餐饮,Sushi love,10,2911564,59.0,406.0,2865.0,Q4,Sushi love_Q4
ZHDC_foshan_hyc_20230422_clusterid_27387,7,2023-04-22,1682163186,19.0,zhdc-foshan-hyc-L519-N,L5,20,950005,湊湊,餐饮,Minou,7,1483587,59.0,406.0,2865.0,Q1,Minou_Q1
